run,num_encoder_layers,num_decoder_layers,loss,training_time,volatility_type,Open,High,Low,Close,Adj Close,Volume,,,,,,,,,,,
4,4,4,0.03501533716917040,67.427531,involatile,12.271413350216600,-99.41792756632750,-5.474985348673360,-135.67954259593500,-26.054980615608300,-7.010194708634840,,,,,,,,,,,
5,4,1,0.02657921612262730,71.673249,involatile,-4.447094705727800,155.06671585325000,3.263635501870520,220.94934819009000,584.8513420243260,1.7170305284296800,,,,,,,,,,,
5,4,2,0.008612992241978650,70.499652,involatile,-12.718610690659300,-66.65751825554470,121.47373071406400,122.11993717961000,158.46208528521500,-1.8302840443284400,,,,,,,,,,,
5,4,3,0.021290553733706500,68.388717,involatile,557.0475983894230,-60.99450385614580,-759.0741138008680,-1283.3204918292300,-275.49356100626500,10.715096898189200,,,,,,,,,,,
5,4,4,0.04402690380811690,68.880344,involatile,21.945760884577600,-264.4536712232060,-35.90601180705020,69.38789344902250,109.2076319138960,-1.004717952413920,,,,,,,,,,,
6,4,1,0.025015054270625100,74.889145,involatile,-3.3566860711529400,106.91081456081800,158.7248683303170,-163.51231516812400,81.01039138384910,-0.9906536452137520,,,,,,,,,,,
6,4,2,0.0065554603934288000,69.390554,involatile,81.81049079638110,-86.8299662234731,-72.40044651939610,370.0511199829020,44.58051648423350,6.671426806570530,,,,,,,,,,,
6,4,3,0.023337548598647100,64.162765,involatile,-334.0032069021870,-298.9936875636690,-427.5521701812090,-1476.3606303287500,-1619.8122288518300,-17.39530043068660,,,,,,,,,,,
6,4,4,0.044604118913412100,65.359144,involatile,29.36330681395670,96.112266793878,97.1614952088501,-23.321075533385400,98.45536579234980,-0.7900935256380760,,,,,,,,,,,
7,4,1,0.039642881602048900,66.521277,involatile,-207.30405093549200,371.4914290304040,110.97355717849500,62.59671915891920,-160.07672144989500,-4.703835552966120,,,,,,,,,,,
7,4,2,0.04706529527902600,67.863041,involatile,24.807758099903900,143.44499782263900,27.56029860268810,42.02398885132030,42.18503384895190,3.1200943782461800,,,,,,,,,,,
7,4,3,0.02523457631468770,64.820329,involatile,-65.98712407241220,80.49844235803290,86.18484296890060,6.333291758002090,97.4106320650033,2.9958178942972200,,,,,,,,,,,
7,4,4,0.028800293803215000,59.786374,involatile,17.646885914037600,-388.04061555624900,-300.4515937176800,248.3944800811570,-418.11949457829100,21.81164187214670,,,,,,,,,,,
8,4,1,0.05077598989009860,62.021781,involatile,51.575109562361100,5.594002492585240,88.8967405457488,-5.155773162939480,30.146095581217200,1.133317229145910,,,,,,,,,,,
8,4,2,0.02467130310833450,63.797564,involatile,21.560944613700800,48.67063692745000,80.35672298150310,29.7331157080087,45.10146428625560,-3.1857056682452800,,,,,,,,,,,
8,4,3,0.056666918098926500,63.343146,involatile,-1090.5320383315800,-1521.6082753848500,2404.761342885180,-1434.5630881300800,-591.4017236252480,16.882479819199900,,,,,,,,,,,
8,4,4,0.035882871598005300,61.099567,involatile,101.10276027192300,87.65660160384630,167.31664535933700,219.3617218757710,-95.3663808406327,1.4053131564780400,,,,,,,,,,,
9,4,1,0.022351838648319200,67.763966,involatile,40.35427817488710,-238.0105961541180,-176.4379885482770,-51.49535078781450,103.77280255135300,0.1891659961656840,,,,,,,,,,,
9,4,2,0.03652917221188550,66.659576,involatile,-19.279105360366500,-71.16010318685880,-34.896556612352700,-44.245409942760300,57.35632725558460,-0.8903889772471300,,,,,,,,,,,
9,4,3,0.015343272127211100,67.800475,involatile,-32.34786109843810,109.31931916214600,-33.70051155004150,207.88238954742300,-124.93860595082000,-4.182563664191180,,,,,,,,,,,
9,4,4,0.04869290441274640,67.136167,involatile,2.4133312619360400,188.29318749084000,-185.23640900350900,83.00310142156600,34.6784267624058,-1.3381166989529400,,,,,,,,,,,
10,4,1,0.02876959554851060,58.208079,involatile,70.91860033428060,126.19830593733700,-39.44890972605030,-5.210049068633450,52.97333605028510,-2.094927133082090,,,,,,,,,,,
10,4,2,0.018800735473632800,69.297604,involatile,-312.8570887895500,21.542637840478200,103.34150432016500,-478.8469267453030,141.77585201696000,-1.426510750500530,,,,,,,,,,,
10,4,3,0.07356370985507970,65.945374,involatile,38.1187942278144,-3.4279858512174500,-34.41517498453100,-25.543908072453100,-32.87175704887300,0.168748217052962,,,,,,,,,,,
10,4,4,0.04594653472304340,61.419629,involatile,16.29767711256050,34.95024546343540,26.667234886234800,12.497263970978400,-84.9165414222476,-0.8281132784264630,,,,,,,,,,,
1,1,1,0.014248216524720200,21.397996,involatile,-53.13347393839980,-6.820215861209730,55.144587345804400,-80.3305866364586,-108.89366752638900,-1.7026401897004700,,,,,,,,,,,
1,2,1,0.03574812412261960,38.109489,involatile,-28.362023583266600,-74.70601802709940,87.48217401774670,81.971727136142,582.0609379410360,2.1587273081917400,,,,,,,,,,,
1,3,1,0.02545728161931040,55.856663,involatile,-54.33262003563940,-454.32629438624000,-124.42000046955800,-61.66320699793510,143.29481681113900,1.4143078181798000,,,,,,,,,,,
2,1,1,0.014565980061888700,21.99496,involatile,-21.558806314728600,42.45091046812670,-50.153952470644400,30.640897679047700,57.34182944485070,-0.9422427184246770,,,,,,,,,,,
2,2,1,0.019416308030486100,35.994836,involatile,33.79352529498870,-223.30614041135200,102.4281610748160,48.1072087179964,24.131125344244400,0.5732347308006870,,,,,,,,,,,
2,3,1,0.07832153141498570,55.279184,involatile,40.44964050660970,418.9092531460490,113.3902271291540,-135.86837596744700,428.07842149221900,13.684138953033800,,,,,,,,,,,
3,1,1,0.018283791840076400,18.102141,involatile,-118.3178745445380,32.63664283255060,18.33748526315100,77.89061064424020,11.205109044288800,-0.36338049823389200,,,,,,,,,,,
3,2,1,0.037134043872356400,37.112207,involatile,-245.51695026740200,-265.2636428994410,-35.04160160643530,-92.17178596026040,-313.21169381924900,-3.590054726555720,,,,,,,,,,,
1,0,1,0.0019174049375578800,2.071122,involatile,-58.1335161665138,386.4175894948670,-69.26498318930210,5.893830889290260,-56.68454771249310,0.39439863654915800,,,,,,,,,,,
2,0,1,0.0013463429640978600,2.073269,involatile,160.49932040823700,-68.72383171447070,-36.24829385048510,-27.066250844667600,-37.51251463614210,1.2340379422006700,,,,,,,,,,,
3,0,1,0.0014692251570522800,1.970987,involatile,-52.013238924661300,10.347701728022400,-100.64253831563800,155.72352392938800,-46.13183342536690,1.911498692168240,,,,,,,,,,,
4,0,1,0.002735024318099020,1.957732,involatile,-54.698642780420400,30.622077275917800,-3.8869828647275400,-58.51914650998990,-51.37930856629720,0.17339031600859000,,,,,,,,,,,
5,0,1,0.0015938242431730000,1.949702,involatile,5.498026219541500,-45.912344761408500,-78.44539486564240,-75.3717031372762,-35.225050042675500,-0.2826973710099990,,,,,,,,,,,
6,0,1,0.0021644814405590300,1.96123,involatile,-80.60018962315370,-84.73692527990280,-62.60504839570170,45.33010633681810,-52.34927506683050,-0.06759908618514600,,,,,,,,,,,
7,0,1,0.0018687887350097300,1.995106,involatile,-39.168325770047900,154.24481646609000,-70.47140409402780,-91.51017107379380,-79.94689394936470,0.7797967906779380,,,,,,,,,,,
8,0,1,0.0015634549781680100,2.168883,involatile,35.56331092502440,224.59640405936200,-23.702567615196700,-31.503484213790200,-5.826690506326120,0.9119517220202400,,,,,,,,,,,
9,0,1,0.0011039137607440400,2.613388,involatile,-93.36771471704630,28.5582570357059,-22.35711860823390,56.691797281358200,-24.0833262128941,-0.4165296373194000,,,,,,,,,,,
10,0,1,0.0018550051609054200,2.057939,involatile,-69.8220460875873,-102.66118275987900,-102.66702078336300,51.823429463829200,-53.527169366717900,1.8238372717027200,,,,,,,,,,,
1,0,1,0.001799767604097720,2.251665,involatile,88.78686835736340,-91.11520061418310,22.943142074776200,363.1350622158900,-53.9560473183672,0.8329699541540320,,,,,,,,,,,
2,0,1,0.001340651186183100,2.004343,involatile,-103.61642846800900,-39.357303447190500,-68.21964499288880,59.192103841029200,-53.063518486030400,0.35648710956738800,,,,,,,,,,,
3,0,1,0.004160196520388130,2.112344,involatile,-107.60224079572400,-108.11158957023100,18.727861458970100,29.86132978809980,-33.1930629381266,-0.9735255279974810,,,,,,,,,,,
4,0,1,0.0015798546373844100,2.241857,involatile,62.52470180400920,13.49315127679550,-4.831483693467450,33.498276930210000,-67.05150192139410,-0.43715958573920900,,,,,,,,,,,
5,0,1,0.001804123050533240,1.812014,involatile,-74.57542126060330,-44.27484014841680,-57.490093382166000,-75.70399180032730,-26.000301177434800,1.097672281924320,,,,,,,,,,,
6,0,1,0.0017762883799150600,1.801541,involatile,-62.78743595227790,24.85833000258210,-84.11943919101070,-78.63146079233560,-31.451365878230400,0.8167695802796520,,,,,,,,,,,
7,0,1,0.0018285663099959500,1.871727,involatile,310.7131150615310,-90.68740692710420,-1.1528680706618600,-14.923693777162000,-37.27087602385980,1.7063539215738300,,,,,,,,,,,
8,0,1,0.001959459623321890,1.879471,involatile,-76.57829903547610,53.86650612374430,15.677552718275200,-101.74654068392700,-36.408739457083000,1.715232638573800,,,,,,,,,,,
9,0,1,0.001662748516537250,1.875191,involatile,-11.31734641753030,78.58303580440480,-61.71969708594520,-107.34998449317600,-113.7957981338240,1.3315252372125500,,,,,,,,,,,
10,0,1,0.0018283420940861100,1.836336,involatile,-52.95214977569890,-86.22319839221420,123.79211913699500,-101.35521467340500,-12.316644006406900,0.01661336762699650,,,,,,,,,,,
1,1,0,0.019879339262843100,19.404824,involatile,-79.22889020438520,-13.028258994763000,6.95994783412898,3.229777418889350,30.60364819579850,-0.8795964244189240,,,,,,,,,,,
1,1,2,0.014454309828579400,18.617928,involatile,-60.06048514507280,-71.30596288452110,-190.85175976911200,88.39003020044980,-263.88704769446500,-1.356938665033160,,,,,,,,,,,
1,1,3,0.011915975250303700,17.631767,involatile,17.89808038643240,-75.85842466869730,71.28440469914460,127.68399898436900,99.86470213108920,-4.4491849981943200,,,,,,,,,,,
1,1,4,0.030201870948076200,19.944396,involatile,4.142332402283870,88.89033050391230,103.9752085130630,48.00721980105120,170.2358197859430,4.661013595142870,,,,,,,,,,,
2,1,0,0.01340517494827510,19.193547,involatile,167.02167004507000,118.72409127889100,58.61074301702540,177.70362078904600,36.52369254227520,0.362184083822649,,,,,,,,,,,
2,1,2,0.010075073689222300,18.700803,involatile,600.3753068426690,286.80769927826400,190.27161002511400,376.01064898422100,79.1447026051159,5.4112178200590300,,,,,,,,,,,
2,1,3,0.02873086929321290,19.229531,involatile,-102.8560312379960,-604.5066521882010,-216.34493446650000,58.86561913561350,-47.236420685896300,-4.973688558509090,,,,,,,,,,,
2,1,4,0.022312967106699900,19.334028,involatile,-65.94376265314930,-50.083580326035400,39.360157369249500,231.14027392136700,-341.75405271648600,-2.4516272178372700,,,,,,,,,,,
3,1,0,0.00492090405896306,17.563322,involatile,-28.311938693701800,141.37029188200000,-27.48952671882000,42.8757260906561,26.607641251151700,7.726194832822510,,,,,,,,,,,
3,1,2,0.02090880461037160,17.805131,involatile,77.81711231253160,-175.5681759021380,23.58600545967180,-47.4931878372794,115.40150603600500,12.552345663841500,,,,,,,,,,,
3,1,3,0.031297966837883000,19.776226,involatile,-55.356892927494100,23.23863311884090,55.7780863901844,59.155447133654200,28.28482132978860,0.9458523722809330,,,,,,,,,,,
3,1,4,0.012393251992762100,18.729895,involatile,343.9383172591440,-629.3539321827030,-37.52091932688890,1128.6726676347900,1.3586771198508400,-5.893545194479880,,,,,,,,,,,
4,1,0,0.005352557171136140,17.433,involatile,-269.3407256317450,44.36502498230180,-78.12608364047080,-302.0551808019470,73.79776950758420,-0.8634492762881560,,,,,,,,,,,
4,1,2,0.007728336378932000,18.007587,involatile,-230.6630971538550,-154.4034173059740,-131.2954469940530,92.9938242041837,115.28359536897300,-2.2749080864661700,,,,,,,,,,,
4,1,3,0.011982936412096000,19.119118,involatile,2.696103577616670,127.04288491557500,-52.99415434304030,128.42205576685200,35.78265783554310,1.9578135024970800,,,,,,,,,,,
4,1,4,0.027422677725553500,17.467421,involatile,73.78940888738670,191.3068756689460,-9.221724060937410,81.91255415083980,96.30305610103810,0.9916426011388470,,,,,,,,,,,
5,1,0,0.020458664745092400,17.347694,involatile,87.03971285513250,124.2540338445390,-566.0522545194600,71.7202876159503,-39.193438254038800,1.068347512372200,,,,,,,,,,,
5,1,2,0.01973390206694600,18.438879,involatile,51.48105303137560,-9.306289928418480,-24.909621138953300,30.97368408698090,21.267160612341500,0.8183500534414630,,,,,,,,,,,
5,1,3,0.01385000254958870,18.580542,involatile,477.0573625320640,1.08537999770233,101.29669892258500,173.3258344261800,29.53266565041520,-0.17718548545017300,,,,,,,,,,,
5,1,4,0.05978095158934590,17.791854,involatile,17.138206330547700,165.51271909262500,-5.190739999302790,14.450145798191400,47.540728337580500,1.5224818025762900,,,,,,,,,,,
6,1,0,0.024775154888629900,17.164842,involatile,47.21727148456890,107.7924772839210,106.72681301846900,13.489029920813800,104.62993621559400,1.7818184972828000,,,,,,,,,,,
6,1,2,0.031568218022584900,17.75795,involatile,-43.300607816409000,85.05143268622200,110.25584380345000,91.77734663402440,-64.15600592220910,3.719826693021610,,,,,,,,,,,
6,1,3,0.022059353068471000,17.996653,involatile,-112.01558107852400,155.29751097697700,-137.2683725504460,-64.46699855327350,111.94467970226000,-1.0616058358828000,,,,,,,,,,,
6,1,4,0.04123566299676900,18.717829,involatile,49.21775858818870,10.791974391841700,130.27192818998300,77.60391305841770,-7.820985702348300,-1.784580338293380,,,,,,,,,,,
7,1,0,0.027120977640152000,17.552561,involatile,97.24719442117380,-21.854320315070400,-69.43815769561150,102.56389893460900,41.66561221123340,-0.225130885578983,,,,,,,,,,,
7,1,2,0.008007686585187910,18.474284,involatile,19.23753557755520,4.152745919517470,35.57932864490690,50.859331690745200,-4.752873637268570,2.0629614147750500,,,,,,,,,,,
7,1,3,0.026047077029943500,18.022888,involatile,-371.67676208235400,5.299917348556850,204.6491198129040,-66.98627055956820,14.295869850960300,-0.04855713524011660,,,,,,,,,,,
7,1,4,0.013012204319238700,18.507977,involatile,71.42971221645710,62.25931187059180,43.457456991885200,69.93773530433540,38.26641626673150,0.7830529169445070,,,,,,,,,,,
8,1,0,0.00955619104206562,17.334697,involatile,-63.88430784639930,16.147782443648600,0.7284435092016790,8.014661054985850,-138.8995196916560,1.467270729203300,,,,,,,,,,,
8,1,2,0.02810663729906080,18.202692,involatile,-38.26393518314290,222.72604133107900,8.161757644452160,23.098704202992700,146.78506508515000,-6.514997458926160,,,,,,,,,,,
8,1,3,0.03078637644648550,18.49748,involatile,82.01242372597660,-1.6119027105978600,89.74502530126780,92.6210688436724,148.2903505647080,2.438734966046100,,,,,,,,,,,
8,1,4,0.017568057402968400,18.306736,involatile,-78.7948836732965,-73.31344113963610,30.995968169370800,-21.84405925293100,-22.814557666689900,-0.2518700158398130,,,,,,,,,,,
9,1,0,0.0494089350104332,17.221123,involatile,49.76521137724160,-33.152521557415800,205.24067987913300,-29.27264464343900,79.28488534463100,-5.165961969885760,,,,,,,,,,,
9,1,2,0.011931529268622400,16.900385,involatile,151.47709861103400,242.24216907313800,49.161143475317300,144.01804396582100,22.771343424499400,-0.11018224185390900,,,,,,,,,,,
9,1,3,0.03084620274603370,17.801398,involatile,-32.74016687215640,271.0097722157920,71.5308350737334,-37.87598230611570,-231.45952073235800,4.798831627443910,,,,,,,,,,,
9,1,4,0.0749167650938034,17.74762,involatile,-23.636128176857300,141.26081432660200,-12.70913428891650,-52.63997136360520,281.68087702083800,2.414883949852270,,,,,,,,,,,
10,1,0,0.05442968010902410,18.517563,involatile,95.91286053727930,71.81104551849280,139.81352792826800,24.46333780843120,-0.7651553573512500,-0.02467586539023610,,,,,,,,,,,
10,1,2,0.008916039951145650,18.056607,involatile,-1288.789907515540,-157.44143417625100,-517.8134153163430,81.99212757996100,-922.3945189548260,2.931870588461240,,,,,,,,,,,
10,1,3,0.012155139818787600,17.645267,involatile,36.179872215590500,71.50422146509340,78.36041441976630,61.663837327075100,105.7183278124710,-3.767959482718650,,,,,,,,,,,
10,1,4,0.026985950767993900,18.804057,involatile,-95.33997242262670,-57.113926095717400,22.191317126574700,-4.943584241418470,2.58621042142986,0.4410074121376970,,,,,,,,,,,
1,0,0,0.0013017706805840100,2.077517,involatile,-84.37281601911420,-88.25251335798790,291.89782645871100,-43.711945367229100,-44.22072458909390,0.16498446021723800,,,,,,,,,,,
1,0,1,0.0018577850423753300,2.132817,involatile,379.3004644587380,-89.12956179334320,-47.87591427063850,-55.84939001208300,-28.682203646322200,3.360003066759240,,,,,,,,,,,
1,0,2,0.002624568762257700,2.082359,involatile,24.377499945940500,-19.051381411684600,-40.213967214428700,-41.03839059701680,-23.80733099227580,-0.6295263181942570,,,,,,,,,,,
1,0,3,0.002406909130513670,1.968898,involatile,41.33152631354280,-78.06487527004210,-88.89140505243490,86.92033942855890,-36.50222681965610,0.6076417746367950,,,,,,,,,,,
1,0,4,0.0017212717793881900,1.800215,involatile,50.138018286331900,147.7930602022720,-91.14995039824100,-72.07890501639890,-22.660081534828000,0.9344578357799040,,,,,,,,,,,
2,0,0,0.001159038976766170,1.988952,involatile,176.08794108888300,-80.35182267321690,211.5469613166260,484.60126640225000,-19.507839369814200,0.7906602303424730,,,,,,,,,,,
2,0,1,0.0016770754009485200,2.146292,involatile,-86.08481558254830,-23.52905901602640,-75.32115354831480,-30.634972738501900,-46.15809017735050,3.3484318360428000,,,,,,,,,,,
2,0,2,0.0013577751815319100,1.99682,involatile,231.633077057821,267.666248339208,-65.6121633511364,272.5659926491620,-59.66822194724990,1.0944825173410200,,,,,,,,,,,
2,0,3,0.001748803537338970,2.246392,involatile,-53.82955146519600,53.86496274537090,85.24549691542120,-71.00556275529630,-28.482484552995100,1.8271689522098300,,,,,,,,,,,
2,0,4,0.0028200040105730300,1.880535,involatile,-81.94914745341990,-62.65644033967980,-35.64469573934400,338.76872227106700,-101.56327014029700,0.517126630769053,,,,,,,,,,,
3,0,0,0.0013404835481196600,2.183479,involatile,31.153861919187000,556.8811939482180,-59.929590750120400,-82.01211115050460,-25.85173118611750,0.6913723335452230,,,,,,,,,,,
3,0,1,0.001256053801625970,1.854054,involatile,-42.06219826772320,-97.32705866799590,33.71594636740880,-72.84505685739130,-17.425510340040300,0.023768278320130800,,,,,,,,,,,
1,0,0,0.0016635406063869600,1.917343,involatile,81.06791300777110,-82.70702414356200,-62.07495235859930,-35.45354230899030,-37.60193649260040,1.8662754456396200,,,,,,,,,,,
